dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,18,17,0,1
47.485291,0.012694383967276355,0.5484509436378666,0.01487544290631925,70,0,19040,0,1.453082,254,0,3161.905518,0.0,0,0,693.785,0.0,827.209375,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,6,2,2,2,2,0,0,0,6,2,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,40,2,23,23,16,40,0,0,0,23,40,0,1
30.693087,0.012694383967276355,0.5484509436378666,0.45188281271223607,20,0,1280,0,0.619032,254,0,316.944336,0.0,0,0,1615.425625,0.0,1884.148125,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,1
6e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,34,33,17,34,0,0,0,33,34,0,1
0.217903,0.4775083148020941,0.5484509436378666,0.4547003372491491,22,14,1470,1728,160.621926,31,29,51545.87109,58925.30078,5,4,10.376333,16.704076,726.821232,24.043535,255,206346657,206672318,255,0.00075,0.000622,0.000128,67,123,0,0,10,0,1,1,1,2,0,0,0,2,3,0,0
5e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,16,16,16,24,0,0,0,16,24,0,1
1.113424,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,546,354,15.268218,254,252,3535.041748,2227.363525,2,1,120.004444,146.474859,6726.101826,292.615063,255,1306860522,2241898370,255,0.159627,0.088094,0.071533,55,44,0,0,4,1,1,1,1,2,0,0,0,1,2,0,0
1.981551,0.4775083148020941,0.10482666014677518,0.4547003372491491,12,12,1370,3038,11.607069,62,252,5070.775391,11243.71777,3,3,180.113,175.109359,10772.65187,277.8245,255,2596772332,1006790541,255,0.148034,0.055345,0.092689,114,253,1,141,1,1,1,1,1,1,0,0,1,3,1,0,1
4e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,4,4,4,4,0,0,0,4,9,0,1
6e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,1064,0,166666.6608,254,0,709333312.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,37,2,9,9,1,37,0,0,0,9,37,0,0
0.477111,0.4775083148020941,0.020921866086085854,0.4547003372491491,8,8,364,680,31.439224,62,252,5348.859863,9976.713867,1,2,68.158714,64.171285,5024.082014,129.538742,255,1232013926,2990205916,255,0.042205,0.026866,0.015339,46,85,0,0,1,1,2,1,1,2,0,0,0,2,1,0,1
3e-06,0.0005083963007377568,0.5484509436378666,0.45188281271223607,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0,1
0.36903,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,8,820,1304,46.066716,62,252,15998.69922,24735.11719,2,2,41.003333,41.657715,1986.744539,60.892555,255,741089572,3203571651,255,0.07718,0.044797,0.032383,82,163,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
4e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,4,3,3,8,0,0,0,4,6,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,16,16,16,27,0,0,0,17,27,0,1
37.642654,0.012694383967276355,0.5484509436378666,0.45188281271223607,20,0,1280,0,0.504747,254,0,258.430237,0.0,0,0,1981.19225,0.0,2308.8885,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,1
8e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,216,0,125000.0003,254,0,108000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,3,2,2,2,1,3,0,0,0,10,3,0,1
0.362127,0.4775083148020941,0.026813053754176804,0.4547003372491491,52,42,37178,3380,256.815975,31,29,805551.625,72902.60156,18,8,7.093569,8.820269,643.266421,21.523654,255,482545208,486426336,255,0.000627,0.000492,0.000135,715,80,0,0,2,0,2,1,1,1,0,0,0,3,2,0,0
3e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,10,10,6,33,0,0,0,10,33,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,7,7,7,25,0,0,0,7,24,0,1
0.031925,0.4775083148020941,0.5484509436378666,0.4547003372491491,42,42,2646,23508,2599.843363,31,29,647267.0,5750728.0,7,14,0.7901,0.766659,0.0,1.527016,255,612304779,644390683,255,0.000891,0.000488,0.000403,63,560,0,0,6,0,4,1,1,4,0,0,0,5,7,0,0
3e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,1
5e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,1,0,1
4e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,12,12,8,38,0,0,0,12,38,0,1
3e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,16,16,16,17,0,0,0,16,17,0,1
9e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,2,2,1,3,0,0,0,4,3,0,0
1e-05,0.00018628261401078112,0.5484509436378666,0.45188281271223607,2,0,78,0,100000.0025,254,0,31200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,0
1.144042,0.4775083148020941,0.020921866086085854,0.4547003372491491,8,16,364,12750,20.104157,62,252,2230.687256,83591.33594,1,6,163.237147,65.814134,10055.35422,6129.852134,255,950208317,2842201300,255,0.238213,0.156817,0.081396,46,797,0,0,1,1,2,1,1,2,0,0,0,4,1,0,1
0.000108,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,503,0,9259.259244,64,0,18666666.0,0.0,0,0,0.108,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,252,0,0,0,14,0,14,14,14,14,0,0,0,14,14,0,0
4e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,7,7,7,24,0,0,0,7,24,0,1
0.31475,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,542,268,47.656873,254,252,12403.49512,5693.407715,2,1,34.972222,45.133398,2012.760202,81.396852,255,2059369630,3371283718,255,0.134153,0.079518,0.054635,54,45,0,0,3,1,18,2,1,4,0,0,0,3,3,0,1
0.071066,0.4775083148020941,0.5484509436378666,0.4547003372491491,90,92,5174,83812,2546.928223,31,29,576027.9375,9332283.0,7,39,0.794045,0.774758,48.312783,47.482787,255,3314707305,1169557473,255,0.000702,0.000561,0.000141,57,911,0,0,8,0,3,1,1,5,0,0,0,4,3,0,0
0.644581,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,2550,268,23.27093,254,252,28483.61914,2780.100586,2,1,64.777667,117.871797,3476.525303,184.885672,255,1613674254,4083254811,255,0.166056,0.055213,0.110843,255,45,0,0,1,1,1,1,1,1,0,0,0,1,2,0,1
4e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,3,7,0,0,0,8,7,0,1
6e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,45,2,38,38,24,42,0,0,0,38,42,0,1
0.258694,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,546,268,57.983565,254,252,15214.8877,6927.103027,2,1,27.545222,41.154602,1410.557902,63.514297,255,3755097223,3744270248,255,0.074008,0.052917,0.021091,55,45,0,0,8,1,2,2,1,2,0,0,0,2,8,0,1
1.148242,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,8,878,1970,14.805241,62,252,5511.033203,12011.40527,2,2,127.512444,148.443578,6457.489829,245.469734,255,821710666,1380015830,255,0.247638,0.109136,0.138502,88,246,1,561,1,1,1,1,1,1,0,0,1,2,1,0,1
3e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
0.646888,0.4775083148020941,0.01932682120361854,0.4547003372491491,22,14,17352,768,54.105191,254,252,204845.3438,8829.966797,8,4,30.804191,44.606383,2261.930868,71.294172,255,794808521,153664657,255,0.075961,0.057036,0.018925,789,55,0,0,1,1,21,1,1,1,0,0,0,1,1,0,1
8e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,13,2,2,2,2,13,0,0,0,3,13,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,2,18,18,18,21,0,0,0,18,21,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,18,17,17,25,0,0,0,17,25,0,1
9e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,2,2,5,0,0,0,4,3,0,1
0.001057,0.3597621791961129,0.2664656366790467,0.07813779480193889,2,2,130,162,2838.221339,31,29,491958.375,613055.8125,0,0,0.01,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,2,2,1,1,0,0,0,6,2,0,0
3e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,34,34,18,34,0,0,0,35,34,0,1
1.143512,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,8,824,354,14.866481,254,252,5191.025391,2168.757324,2,1,127.041222,140.138859,6795.426477,204.957609,255,4268383911,1555825714,255,0.247778,0.162537,0.085241,82,44,1,0,1,1,2,1,1,2,0,0,1,1,1,0,1
1.2e-05,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,19,2,6,6,6,6,0,0,0,6,18,0,1
4e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,4,7,0,0,0,7,7,0,1
4e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,1064,0,250000.0006,254,0,1064000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,3,2,2,2,1,3,0,0,0,2,3,0,1
0.005301,0.3597621791961129,0.5484509436378666,0.07813779480193889,4,4,568,312,1320.505544,31,29,642897.5625,353140.9063,0,0,1.131,1.296333,1.588871,1.829049,0,0,0,0,0.0,0.0,0.0,142,78,0,0,9,0,3,1,1,3,0,0,0,5,8,0,0
0.055624,0.4775083148020941,0.5484509436378666,0.4547003372491491,62,62,3718,50036,2211.275679,31,29,526247.625,7080253.0,7,24,0.906459,0.918083,56.320168,1.515835,255,1202987360,3348680664,255,0.000643,0.00053,0.000113,60,807,0,0,11,0,3,1,1,2,0,0,0,3,9,0,0
5e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0,1
4e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,3,3,3,0,0,0,4,7,0,1
1.84378,0.4775083148020941,0.10482666014677518,0.4547003372491491,58,14,68117,612,38.507847,254,252,290459.8125,2468.841064,26,1,31.462509,133.936766,3053.366032,196.312625,255,1265029114,113441996,255,0.185216,0.102601,0.082615,1174,44,0,0,2,1,1,1,1,2,0,0,0,2,2,0,1
0.534988,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,1260,268,28.038013,254,252,16957.39063,3349.60791,2,1,56.209556,91.487,3096.04235,130.266898,255,949915672,2256249257,255,0.187172,0.077543,0.109629,126,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
0.219582,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,6,694,268,68.311608,254,252,22770.53516,8160.959961,2,1,22.866778,40.192602,1213.4582,63.788352,255,1196965591,1120633403,255,0.03458,0.018616,0.015964,69,45,1,0,13,1,3,3,1,13,0,0,1,3,14,0,0
6.05719,0.4775083148020941,0.10482666014677518,0.4547003372491491,14,18,1684,10168,5.117885,31,29,2065.644287,12684.42969,3,5,465.910702,378.508758,25568.77856,23050.32192,255,2009550692,4239237514,255,0.001208,0.001047,0.000161,120,565,1,3924,2,0,7,2,1,1,0,0,1,3,2,0,0
0.642646,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,10,752,1036,29.565265,62,252,8427.65625,11614.48145,2,2,71.405111,65.760555,4554.185973,118.799375,255,3212921581,4074557820,255,0.112777,0.05005,0.062727,75,104,1,75,1,1,1,1,1,1,0,0,1,1,1,0,1
1e-05,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,7,7,4,7,0,0,0,7,13,0,1
7e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,19,18,18,18,0,0,0,18,18,0,1
2e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,23,23,23,39,0,0,0,24,39,0,1
4e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,11,11,11,28,0,0,0,11,28,0,1
0.0,0.014925894447613837,0.5484509436378666,0.45188281271223607,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.756,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
0.514492,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,2516,268,29.154974,254,252,35219.20703,3483.047607,2,1,55.175778,88.457797,2941.338584,147.235062,255,442433837,3718191599,255,0.154164,0.072192,0.081972,252,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
1e-05,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,2,1,1,12,0,0,0,2,9,0,1
3e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,3,3,1,4,0,0,0,4,4,0,1
1e-05,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,6,5,5,13,0,0,0,6,9,0,1
1e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,12,12,9,27,0,0,0,12,27,0,1
0.055343,0.4775083148020941,0.5484509436378666,0.4547003372491491,18,20,3936,2560,668.557922,31,29,537448.3125,351553.0625,7,7,3.232824,2.883842,390.670323,11.007461,255,2702919650,560819550,255,0.00067,0.000547,0.000123,219,128,0,0,3,0,6,1,1,1,0,0,0,1,12,0,0
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,51,2,41,41,21,51,0,0,0,41,51,0,1
3e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,16,16,16,24,0,0,0,16,24,0,1
9e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,3,3,3,0,0,0,4,3,0,1
1.462734,0.4775083148020941,0.5484509436378666,0.4547003372491491,12,10,994,858,14.356677,254,252,4987.919922,4227.699707,3,2,132.963276,152.398,7419.005246,235.187594,255,212571199,1329094281,255,0.2416,0.091148,0.150452,83,86,0,0,2,1,1,1,1,2,0,0,0,1,2,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,18,18,18,20,0,0,0,18,20,0,1
0.440346,0.4775083148020941,0.01932682120361854,0.4547003372491491,12,12,586,682,52.231654,254,252,9774.131836,11372.875,3,4,40.031455,37.27309,1973.707864,44.01259,255,2382163667,2089712209,255,0.067288,0.029306,0.037982,49,57,0,0,2,1,24,2,1,2,0,0,0,2,2,0,0
1.1e-05,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,1
5e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,16,16,16,16,0,0,0,17,16,0,1
4e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,18,18,18,29,0,0,0,18,29,0,1
0.904787,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,8,1694,1070,18.788952,254,252,13483.83691,8284.823242,2,2,100.531889,113.565,5861.529937,192.198922,255,959730673,626182165,255,0.177083,0.109096,0.067987,169,134,0,0,1,1,2,2,1,1,0,0,0,2,1,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,3,10,0,1
3.128052,0.4775083148020941,0.10482666014677518,0.4547003372491491,38,188,1996,249301,71.929751,62,252,4971.78418,634196.625,2,91,84.541945,15.25146,4217.630758,1920.691444,255,724857644,3989276908,255,0.259009,0.137873,0.121136,53,1326,1,120614,1,1,1,1,1,1,0,0,1,3,1,0,1
1.1e-05,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,4,4,4,4,0,0,0,5,19,0,1
3.208245,0.4775083148020941,0.026813053754176804,0.4547003372491491,112,34,121397,2410,45.196049,62,252,300012.0,5834.96582,53,8,29.433238,94.981516,2629.741444,112.71118,255,3187380923,2589509333,255,0.16682,0.073839,0.092981,1084,71,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1
1.1e-05,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,4,4,4,4,0,0,0,4,10,0,1
5e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,3,2,2,0,0,0,3,2,0,1
3e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,3,1,0,1
0.651338,0.4775083148020941,0.10482666014677518,0.4547003372491491,20,36,2594,36826,84.441567,62,252,30276.14063,439759.4063,6,16,34.280949,18.362743,1692.288192,1400.054619,255,104226642,2034256797,255,0.059033,0.007826,0.051207,130,1023,1,109,2,1,1,1,1,1,0,0,1,1,1,0,1
1e-05,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,1,1,1,1,0,0,0,1,1,0,1
8e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,1
9e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,1,1,1,7,0,0,0,1,7,0,1
9e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
0.393828,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,2516,268,38.087693,254,252,46009.93359,4550.209473,2,1,43.758667,65.423801,2126.996619,91.89375,255,3488752222,2505047368,255,0.11926,0.065962,0.053298,252,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
7.843363,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,564,354,2.167438,254,252,518.145081,316.190918,2,1,871.484778,1093.283125,57527.96972,1741.341875,255,3489090648,1204992384,255,0.283474,0.125941,0.157533,56,44,0,0,5,1,2,1,1,2,0,0,0,2,2,0,1
0.469944,0.4775083148020941,0.026813053754176804,0.4547003372491491,52,42,37268,3380,197.895919,31,29,622235.8125,56176.90625,18,8,9.208078,11.445171,779.313639,29.243039,255,1039388493,3188653112,255,0.000803,0.000686,0.000117,717,80,0,0,1,0,4,1,1,1,0,0,0,2,2,0,0
